# time = 2.54
# Grid points = 1730
# Domain Size = 4
# Pressure (Pa) = 100000
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel
   5.9928223197e-01   5.9792642825e-01   1.1960000000e+00   1.8346640000e-05   1.1522661987e-01  -2.5210334380e-04  -2.5210334380e-04
   6.0203283427e-01   6.0063803568e-01   1.1960000000e+00   1.8346640000e-05   1.1199887214e-01  -2.0999007637e-04  -2.0999007637e-04
   6.0624843772e-01   6.0342763286e-01   1.1960000000e+00   1.8346640000e-05   1.1072107178e-01  -1.9158036550e-04  -1.9158036550e-04
   6.1561692960e-01   6.0906924258e-01   1.1960000000e+00   1.8346640000e-05   1.0920530703e-01  -1.6177705569e-04  -1.6177705569e-04
   6.2543447087e-01   6.2216461661e-01   1.1960000000e+00   1.8346640000e-05   1.0091020403e-01   4.4342444670e-06   4.4342444670e-06
   6.3029141989e-01   6.2870432513e-01   1.1960000000e+00   1.8346640000e-05   1.0383167820e-01  -5.0483510924e-05  -5.0483510924e-05
   6.3329835487e-01   6.3187851465e-01   1.1960000000e+00   1.8346640000e-05   1.4624353780e-01  -8.5917793037e-04  -8.5917793037e-04
   6.3558471425e-01   6.3471819508e-01   1.1960000000e+00   1.8346640000e-05   3.0420867571e-01  -3.9901292019e-03  -3.9901292019e-03
   6.3706324862e-01   6.3645123342e-01   1.1960000000e+00   1.8346640000e-05   2.1357157389e-01  -2.2793104824e-03  -2.2793104824e-03
   6.3798947717e-01   6.3767526381e-01   1.1960000000e+00   1.8346640000e-05   3.2973598841e-01  -5.1058168839e-03  -5.1058168839e-03
   6.3853185618e-01   6.3830369052e-01   1.1960000000e+00   1.8346640000e-05   4.9283970515e-01  -9.1266984789e-03  -9.1266984789e-03
   6.3923236993e-01   6.3876002184e-01   1.1960000000e+00   1.8346640000e-05   7.1087374956e-01  -1.4752767724e-02  -1.4752767724e-02
   6.4011468045e-01   6.3970471802e-01   1.1960000000e+00   1.8346640000e-05   7.8844310495e-01  -1.6870712723e-02  -1.6870712723e-02
   6.4093941553e-01   6.4052464289e-01   1.1960000000e+00   1.8346640000e-05   7.4912657490e-01  -1.5795850717e-02  -1.5795850717e-02
   6.4162889030e-01   6.4135418817e-01   1.1960000000e+00   1.8346640000e-05   5.8369489915e-01  -1.1411178684e-02  -1.1411178684e-02
   6.4211351314e-01   6.4190359243e-01   1.1960000000e+00   1.8346640000e-05   4.2744315773e-01  -7.4934822814e-03  -7.4934822814e-03
   6.4255367071e-01   6.4232343386e-01   1.1960000000e+00   1.8346640000e-05   3.1199432238e-01  -4.6650032567e-03  -4.6650032567e-03
   6.4300131660e-01   6.4278390755e-01   1.1960000000e+00   1.8346640000e-05   2.5861521102e-01  -3.3149644595e-03  -3.3149644595e-03
   6.4380654123e-01   6.4321872565e-01   1.1960000000e+00   1.8346640000e-05   2.5659417831e-01  -3.0672463247e-03  -3.0672463247e-03
   6.4510738631e-01   6.4439435681e-01   1.1960000000e+00   1.8346640000e-05   2.8107994587e-01  -3.5121948774e-03  -3.5121948774e-03
   6.4675126192e-01   6.4582041580e-01   1.1960000000e+00   1.8346640000e-05   1.5351501864e-01  -1.0064404193e-03  -1.0064404193e-03
   6.4878375589e-01   6.4768210804e-01   1.1960000000e+00   1.8346640000e-05   1.0735312454e-01  -1.1812685196e-04  -1.1812685196e-04
   6.5222964191e-01   6.4988540375e-01   1.1960000000e+00   1.8346640000e-05   1.0088417072e-01   5.0930314835e-06   5.0930314835e-06
   6.5691759115e-01   6.5457388008e-01   1.1960000000e+00   1.8346640000e-05   1.0089960982e-01   4.7131761860e-06   4.7131761860e-06
   6.6014182012e-01   6.5926130222e-01   1.1960000000e+00   1.8346640000e-05   1.1014964646e-01  -1.7738309844e-04  -1.7738309844e-04
   6.6138926148e-01   6.6102233802e-01   1.1960000000e+00   1.8346640000e-05   1.6603567535e-01  -1.3108516465e-03  -1.3108516465e-03
   6.6217399374e-01   6.6175618495e-01   1.1960000000e+00   1.8346640000e-05   2.6236352707e-01  -3.3902603155e-03  -3.3902603155e-03
   6.6281810188e-01   6.6259180253e-01   1.1960000000e+00   1.8346640000e-05   4.1871464891e-01  -7.2984787351e-03  -7.2984787351e-03
   6.6324811724e-01   6.6304440124e-01   1.1960000000e+00   1.8346640000e-05   5.8735290294e-01  -1.1599829081e-02  -1.1599829081e-02
   6.6387197174e-01   6.6345183325e-01   1.1960000000e+00   1.8346640000e-05   6.9503788063e-01  -1.4288964933e-02  -1.4288964933e-02
   6.6469993933e-01   6.6429211024e-01   1.1960000000e+00   1.8346640000e-05   6.5524554676e-01  -1.3065156169e-02  -1.3065156169e-02
   6.6557197047e-01   6.6510776841e-01   1.1960000000e+00   1.8346640000e-05   6.0935609740e-01  -1.1715558632e-02  -1.1715558632e-02
   6.6651200045e-01   6.6603617252e-01   1.1960000000e+00   1.8346640000e-05   6.8754585250e-01  -1.4033204623e-02  -1.4033204623e-02
   6.6728449694e-01   6.6698782838e-01   1.1960000000e+00   1.8346640000e-05   6.5508494759e-01  -1.3369341678e-02  -1.3369341678e-02
   6.6768825488e-01   6.6758116550e-01   1.1960000000e+00   1.8346640000e-05   4.8800403704e-01  -9.0808977628e-03  -9.0808977628e-03
   6.6793525911e-01   6.6779534426e-01   1.1960000000e+00   1.8346640000e-05   3.9421126968e-01  -6.6731784126e-03  -6.6731784126e-03
   6.6826024759e-01   6.6807517396e-01   1.1960000000e+00   1.8346640000e-05   3.0618770675e-01  -4.4436509569e-03  -4.4436509569e-03
   6.6875414428e-01   6.6844532122e-01   1.1960000000e+00   1.8346640000e-05   2.2733698668e-01  -2.5740608920e-03  -2.5740608920e-03
   6.6950488159e-01   6.6906296734e-01   1.1960000000e+00   1.8346640000e-05   1.8055320180e-01  -1.5763008015e-03  -1.5763008015e-03
   6.7019579023e-01   6.6994679585e-01   1.1960000000e+00   1.8346640000e-05   2.3286650391e-01  -2.7063945383e-03  -2.7063945383e-03
   6.7069552346e-01   6.7044478461e-01   1.1960000000e+00   1.8346640000e-05   3.0949641107e-01  -4.5267784670e-03  -4.5267784670e-03
   6.7110170151e-01   6.7094626230e-01   1.1960000000e+00   1.8346640000e-05   4.3245356160e-01  -7.6546254690e-03  -7.6546254690e-03
   6.7139566748e-01   6.7125714072e-01   1.1960000000e+00   1.8346640000e-05   5.4532441842e-01  -1.0549340212e-02  -1.0549340212e-02
   6.7183112239e-01   6.7153419423e-01   1.1960000000e+00   1.8346640000e-05   6.9635969294e-01  -1.4427589676e-02  -1.4427589676e-02
   6.7240458459e-01   6.7212805056e-01   1.1960000000e+00   1.8346640000e-05   6.9078193934e-01  -1.4126218664e-02  -1.4126218664e-02
   6.7335884487e-01   6.7268111863e-01   1.1960000000e+00   1.8346640000e-05   6.2819312000e-01  -1.2269404744e-02  -1.2269404744e-02
   6.7472210101e-01   6.7403657111e-01   1.1960000000e+00   1.8346640000e-05   7.0364315273e-01  -1.4489938512e-02  -1.4489938512e-02
   6.7591183650e-01   6.7540763091e-01   1.1960000000e+00   1.8346640000e-05   7.6898504759e-01  -1.6339534944e-02  -1.6339534944e-02
   6.7664120949e-01   6.7641604209e-01   1.1960000000e+00   1.8346640000e-05   7.7347940280e-01  -1.6289303307e-02  -1.6289303307e-02
   6.7693846212e-01   6.7686637689e-01   1.1960000000e+00   1.8346640000e-05   7.7306056599e-01  -1.6216770472e-02  -1.6216770472e-02
   6.7705894156e-01   6.7701054735e-01   1.1960000000e+00   1.8346640000e-05   7.7277453230e-01  -1.6187542273e-02  -1.6187542273e-02
   6.7715641570e-01   6.7710733577e-01   1.1960000000e+00   1.8346640000e-05   7.7251215128e-01  -1.6165264491e-02  -1.6165264491e-02
   6.7724849122e-01   6.7720549564e-01   1.1960000000e+00   1.8346640000e-05   7.7225570985e-01  -1.6146372276e-02  -1.6146372276e-02
   6.7733135673e-01   6.7729148680e-01   1.1960000000e+00   1.8346640000e-05   7.7203066095e-01  -1.6131568064e-02  -1.6131568064e-02
   6.7743366389e-01   6.7737122666e-01   1.1960000000e+00   1.8346640000e-05   7.7176924676e-01  -1.6116205874e-02  -1.6116205874e-02
   6.7760003679e-01   6.7749610112e-01   1.1960000000e+00   1.8346640000e-05   7.7140782112e-01  -1.6099542485e-02  -1.6099542485e-02
   6.7776277879e-01   6.7770397245e-01   1.1960000000e+00   1.8346640000e-05   7.7117665390e-01  -1.6097621677e-02  -1.6097621677e-02
   6.7785458509e-01   6.7782158513e-01   1.1960000000e+00   1.8346640000e-05   7.7107064323e-01  -1.6100584637e-02  -1.6100584637e-02
   6.7793234005e-01   6.7788758506e-01   1.1960000000e+00   1.8346640000e-05   7.7098561206e-01  -1.6104758088e-02  -1.6104758088e-02
   6.7802515830e-01   6.7797709505e-01   1.1960000000e+00   1.8346640000e-05   7.7088032461e-01  -1.6111996746e-02  -1.6111996746e-02
   6.7812657584e-01   6.7807322156e-01   1.1960000000e+00   1.8346640000e-05   7.7074103570e-01  -1.6121796989e-02  -1.6121796989e-02
   6.7826520498e-01   6.7817993013e-01   1.1960000000e+00   1.8346640000e-05   7.7047504910e-01  -1.6136577211e-02  -1.6136577211e-02
   6.7860012467e-01   6.7835047982e-01   1.1960000000e+00   1.8346640000e-05   7.6930589720e-01  -1.6168649180e-02  -1.6168649180e-02
   6.7910670893e-01   6.7884976952e-01   1.1960000000e+00   1.8346640000e-05   7.6231659861e-01  -1.6090900086e-02  -1.6090900086e-02
   6.7966492891e-01   6.7936364834e-01   1.1960000000e+00   1.8346640000e-05   7.4359314335e-01  -1.5672175776e-02  -1.5672175776e-02
   6.8012878275e-01   6.7996620949e-01   1.1960000000e+00   1.8346640000e-05   7.1419484275e-01  -1.4894336449e-02  -1.4894336449e-02
   6.8049150756e-01   6.8029135601e-01   1.1960000000e+00   1.8346640000e-05   6.8564954534e-01  -1.4120851885e-02  -1.4120851885e-02
   6.8093879038e-01   6.8069165911e-01   1.1960000000e+00   1.8346640000e-05   6.4303218803e-01  -1.2958966781e-02  -1.2958966781e-02
   6.8177403094e-01   6.8118592165e-01   1.1960000000e+00   1.8346640000e-05   5.5087628550e-01  -1.0478749090e-02  -1.0478749090e-02
   6.8251038741e-01   6.8236214023e-01   1.1960000000e+00   1.8346640000e-05   4.6434747615e-01  -8.3344236706e-03  -8.3344236706e-03
   6.8277071273e-01   6.8265863458e-01   1.1960000000e+00   1.8346640000e-05   4.3448012584e-01  -7.6067630052e-03  -7.6067630052e-03
   6.8296370127e-01   6.8288279089e-01   1.1960000000e+00   1.8346640000e-05   4.1292999726e-01  -7.0881142805e-03  -7.0881142805e-03
   6.8319771320e-01   6.8304461165e-01   1.1960000000e+00   1.8346640000e-05   3.8741270617e-01  -6.4791446670e-03  -6.4791446670e-03
   6.8370380771e-01   6.8335081474e-01   1.1960000000e+00   1.8346640000e-05   3.3513156888e-01  -5.2501128149e-03  -5.2501128149e-03
   6.8517877083e-01   6.8405680067e-01   1.1960000000e+00   1.8346640000e-05   2.0592271233e-01  -2.3021824169e-03  -2.3021824169e-03
   6.8823798197e-01   6.8630074099e-01   1.1960000000e+00   1.8346640000e-05   1.2110690400e-01  -4.3347159642e-04  -4.3347159642e-04
   6.9478004621e-01   6.9017522295e-01   1.1960000000e+00   1.8346640000e-05   1.0120174969e-01  -6.7119647416e-06  -6.7119647416e-06
   7.0402198105e-01   6.9938486947e-01   1.1960000000e+00   1.8346640000e-05   1.0032605294e-01   1.1275517735e-05   1.1275517735e-05
   7.1788700632e-01   7.0865909263e-01   1.1960000000e+00   1.8346640000e-05   1.0024985769e-01   1.0357269421e-05   1.0357269421e-05
   7.3631417835e-01   7.2711492001e-01   1.1960000000e+00   1.8346640000e-05   1.0024602731e-01   1.0240466669e-05   1.0240466669e-05
   7.6374427898e-01   7.4551343668e-01   1.1960000000e+00   1.8346640000e-05   1.0018596644e-01   7.5303723898e-06   7.5303723898e-06
   8.0011361946e-01   7.8197512129e-01   1.1960000000e+00   1.8346640000e-05   1.0018494487e-01   7.4845898257e-06   7.4845898257e-06
   8.5419240210e-01   8.1825211762e-01   1.1960000000e+00   1.8346640000e-05   1.0012006832e-01   4.6134407077e-06   4.6134407077e-06
   9.0792497766e-01   8.9013268657e-01   1.1960000000e+00   1.8346640000e-05   1.0010975741e-01   4.1605109671e-06   4.1605109671e-06
   9.4346371649e-01   9.2571726874e-01   1.1960000000e+00   1.8346640000e-05   1.0011035951e-01   4.1871117646e-06   4.1871117646e-06
   9.6948764517e-01   9.6121016423e-01   1.1960000000e+00   1.8346640000e-05   1.0017233878e-01   6.9239884509e-06   6.9239884509e-06
   9.8603398472e-01   9.7776512612e-01   1.1960000000e+00   1.8346640000e-05   1.0017425600e-01   6.9694348081e-06   6.9694348081e-06
   9.9953317950e-01   9.9430284332e-01   1.1960000000e+00   1.8346640000e-05   1.0024430850e-01   5.1883008084e-06   5.1883008084e-06
   1.0098279700e+00   1.0047635157e+00   1.1960000000e+00   1.8346640000e-05   1.0348324397e-01  -8.0176201075e-05  -8.0176201075e-05
   1.0161693350e+00   1.0148924243e+00   1.1960000000e+00   1.8346640000e-05   1.6840975983e-01  -1.7940702159e-03  -1.7940702159e-03
   1.0178807071e+00   1.0174462457e+00   1.1960000000e+00   1.8346640000e-05   2.4817461548e-01  -3.9010613701e-03  -3.9010613701e-03
   1.0185130355e+00   1.0183151685e+00   1.1960000000e+00   1.8346640000e-05   2.7829867389e-01  -4.6966291040e-03  -4.6966291040e-03
   1.0188194269e+00   1.0187109026e+00   1.1960000000e+00   1.8346640000e-05   2.9221286610e-01  -5.0640008514e-03  -5.0640008514e-03
   1.0190873066e+00   1.0189279511e+00   1.1960000000e+00   1.8346640000e-05   3.0384045342e-01  -5.3709247052e-03  -5.3709247052e-03
   1.0194547869e+00   1.0192466622e+00   1.1960000000e+00   1.8346640000e-05   3.1833282440e-01  -5.7532464776e-03  -5.7532464776e-03
   1.0202923865e+00   1.0196629116e+00   1.1960000000e+00   1.8346640000e-05   3.4556777673e-01  -6.4706236731e-03  -6.4706236731e-03
   1.0214136521e+00   1.0209218614e+00   1.1960000000e+00   1.8346640000e-05   3.4802969555e-01  -6.5242366648e-03  -6.5242366648e-03
   1.0220989355e+00   1.0219054428e+00   1.1960000000e+00   1.8346640000e-05   3.4241238093e-01  -6.3555252763e-03  -6.3555252763e-03
   1.0224817087e+00   1.0222924281e+00   1.1960000000e+00   1.8346640000e-05   3.4053531300e-01  -6.2893707289e-03  -6.2893707289e-03
   1.0228213761e+00   1.0226709893e+00   1.1960000000e+00   1.8346640000e-05   3.4142082591e-01  -6.2923353416e-03  -6.2923353416e-03
   1.0232640674e+00   1.0229717630e+00   1.1960000000e+00   1.8346640000e-05   3.4650851191e-01  -6.3929634784e-03  -6.3929634784e-03
   1.0238326818e+00   1.0235563717e+00   1.1960000000e+00   1.8346640000e-05   3.6672153273e-01  -6.8613076736e-03  -6.8613076736e-03
   1.0242396026e+00   1.0241089918e+00   1.1960000000e+00   1.8346640000e-05   3.9293165470e-01  -7.4854218062e-03  -7.4854218062e-03
   1.0245099563e+00   1.0243702134e+00   1.1960000000e+00   1.8346640000e-05   4.1443047762e-01  -7.9988161672e-03  -7.9988161672e-03
   1.0248192660e+00   1.0246496992e+00   1.1960000000e+00   1.8346640000e-05   4.4397153100e-01  -8.7038391489e-03  -8.7038391489e-03
   1.0252573294e+00   1.0249888329e+00   1.1960000000e+00   1.8346640000e-05   4.9264914944e-01  -9.8600211469e-03  -9.8600211469e-03
   1.0258008264e+00   1.0255258259e+00   1.1960000000e+00   1.8346640000e-05   5.5465895142e-01  -1.1305781885e-02  -1.1305781885e-02
   1.0266263200e+00   1.0260758269e+00   1.1960000000e+00   1.8346640000e-05   6.2446874823e-01  -1.2864118480e-02  -1.2864118480e-02
   1.0278103111e+00   1.0271768131e+00   1.1960000000e+00   1.8346640000e-05   5.8178171227e-01  -1.2093920855e-02  -1.2093920855e-02
   1.0288160900e+00   1.0284438091e+00   1.1960000000e+00   1.8346640000e-05   3.6605866627e-01  -6.8260638985e-03  -6.8260638985e-03
   1.0299709408e+00   1.0291883708e+00   1.1960000000e+00   1.8346640000e-05   1.8629547704e-01  -2.2355262891e-03  -2.2355262891e-03
   1.0316779815e+00   1.0307535108e+00   1.1960000000e+00   1.8346640000e-05   1.1788511941e-01  -4.5493582404e-04  -4.5493582404e-04
   1.0345345254e+00   1.0326024522e+00   1.1960000000e+00   1.8346640000e-05   1.1267232552e-01  -3.1812929986e-04  -3.1812929986e-04
   1.0370825809e+00   1.0364665987e+00   1.1960000000e+00   1.8346640000e-05   2.2477654047e-01  -3.2286896490e-03  -3.2286896490e-03
   1.0380341644e+00   1.0376985632e+00   1.1960000000e+00   1.8346640000e-05   4.0702160702e-01  -7.8524524086e-03  -7.8524524086e-03
   1.0388882639e+00   1.0383697657e+00   1.1960000000e+00   1.8346640000e-05   5.8519331011e-01  -1.2141628731e-02  -1.2141628731e-02
   1.0399130853e+00   1.0394067622e+00   1.1960000000e+00   1.8346640000e-05   6.3871169859e-01  -1.3226388218e-02  -1.3226388218e-02
   1.0409810483e+00   1.0404194083e+00   1.1960000000e+00   1.8346640000e-05   6.4147821066e-01  -1.3247771979e-02  -1.3247771979e-02
   1.0421159180e+00   1.0415426883e+00   1.1960000000e+00   1.8346640000e-05   5.9723049993e-01  -1.2415540880e-02  -1.2415540880e-02
   1.0430292818e+00   1.0426891478e+00   1.1960000000e+00   1.8346640000e-05   4.1377377581e-01  -8.0226263978e-03  -8.0226263978e-03
   1.0439206733e+00   1.0433694158e+00   1.1960000000e+00   1.8346640000e-05   2.4170461588e-01  -3.6667648096e-03  -3.6667648096e-03
   1.0454467742e+00   1.0444719307e+00   1.1960000000e+00   1.8346640000e-05   1.2664212556e-01  -6.8255214884e-04  -6.8255214884e-04
   1.0475448912e+00   1.0464216176e+00   1.1960000000e+00   1.8346640000e-05   1.0885117449e-01  -2.1877662962e-04  -2.1877662962e-04
   1.0497077014e+00   1.0486681649e+00   1.1960000000e+00   1.8346640000e-05   1.2296932538e-01  -5.9101336179e-04  -5.9101336179e-04
   1.0513452978e+00   1.0507472380e+00   1.1960000000e+00   1.8346640000e-05   1.7419715286e-01  -1.9398507437e-03  -1.9398507437e-03
   1.0524357802e+00   1.0519433576e+00   1.1960000000e+00   1.8346640000e-05   2.1157642830e-01  -2.9185092673e-03  -2.9185092673e-03
   1.0533152801e+00   1.0529282029e+00   1.1960000000e+00   1.8346640000e-05   2.8743691573e-01  -4.8973502627e-03  -4.8973502627e-03
   1.0538683117e+00   1.0537023574e+00   1.1960000000e+00   1.8346640000e-05   3.3777816957e-01  -6.1987159409e-03  -6.1987159409e-03
   1.0541971397e+00   1.0540342661e+00   1.1960000000e+00   1.8346640000e-05   3.6797320242e-01  -6.9740961719e-03  -6.9740961719e-03
   1.0544431108e+00   1.0543600133e+00   1.1960000000e+00   1.8346640000e-05   3.9075911686e-01  -7.5543118269e-03  -7.5543118269e-03
   1.0546653114e+00   1.0545262082e+00   1.1960000000e+00   1.8346640000e-05   4.1140569476e-01  -8.0773693147e-03  -8.0773693147e-03
   1.0549876233e+00   1.0548044147e+00   1.1960000000e+00   1.8346640000e-05   4.4137133242e-01  -8.8289283888e-03  -8.8289283888e-03
   1.0555274345e+00   1.0551708319e+00   1.1960000000e+00   1.8346640000e-05   4.9070814271e-01  -1.0045375156e-02  -1.0045375156e-02
   1.0562047035e+00   1.0558840372e+00   1.1960000000e+00   1.8346640000e-05   5.4500338100e-01  -1.1309966373e-02  -1.1309966373e-02
   1.0572680918e+00   1.0565253699e+00   1.1960000000e+00   1.8346640000e-05   6.0842864001e-01  -1.2621510201e-02  -1.2621510201e-02
   1.0587368143e+00   1.0580108138e+00   1.1960000000e+00   1.8346640000e-05   5.8244456548e-01  -1.1153204178e-02  -1.1153204178e-02
   1.0598526500e+00   1.0594628148e+00   1.1960000000e+00   1.8346640000e-05   5.0749993291e-01  -8.7345021944e-03  -8.7345021944e-03
   1.0606809245e+00   1.0602424852e+00   1.1960000000e+00   1.8346640000e-05   4.5184288915e-01  -7.0003819012e-03  -7.0003819012e-03
   1.0614870019e+00   1.0611193637e+00   1.1960000000e+00   1.8346640000e-05   4.1236285067e-01  -5.7380821552e-03  -5.7380821552e-03
   1.0623966871e+00   1.0618546401e+00   1.1960000000e+00   1.8346640000e-05   3.8764135578e-01  -4.8501450700e-03  -4.8501450700e-03
   1.0639214960e+00   1.0629387342e+00   1.1960000000e+00   1.8346640000e-05   3.9425132006e-01  -4.6878724720e-03  -4.6878724720e-03
   1.0656351883e+00   1.0649042579e+00   1.1960000000e+00   1.8346640000e-05   4.4291504237e-01  -6.2532953653e-03  -6.2532953653e-03
   1.0666335745e+00   1.0663661187e+00   1.1960000000e+00   1.8346640000e-05   4.9772910276e-01  -8.1434700535e-03  -8.1434700535e-03
   1.0670834700e+00   1.0669010303e+00   1.1960000000e+00   1.8346640000e-05   5.2521995144e-01  -9.0796860113e-03  -9.0796860113e-03
   1.0675947733e+00   1.0672659098e+00   1.1960000000e+00   1.8346640000e-05   5.5735077005e-01  -1.0162399751e-02  -1.0162399751e-02
   1.0687852507e+00   1.0679236368e+00   1.1960000000e+00   1.8346640000e-05   6.2732097516e-01  -1.2480458673e-02  -1.2480458673e-02
